%%% Global Ocean Heat Content estimate from 1993 to 2019 (Monthly)  v1.1.1
%%%Deep-sea remote sensing retrieval algorithm for retrieving ocean internal information from remote sensing data, firstly Published in remote sensing
%%% Su and Lu, 2020, OPEN: A New Estimation of Global Ocean Heat Content for Upper 2000 Meters from Remote Sensing Data,remote sensing. 2020, 12, 2294; doi:10.3390/rs12142294

%%% Update date: Dec. 2020 by HaoJie.Zhang and Wenfang.Lu
%%% unit of OHC:  *10^22 Joules
%%% OHC is 12-month running mean.
%%% Baseline: 1993-2015
%%% Note:This version is based on v1.0.1, we increase the number of neurons to improve
%%% Note: [Error] refers to 95% CI is OHC+/-Error 2 /sigma
%%% Link to OPEN data: https://github.com/scenty/OPEN-OHC/
%%%
[year][month] [OHC0-300m] [Error]	[OHC0-700m]	[Error]	[OHC0-1500m]	[Error]	[OHC0-2000m]	[Error]
2017	5	6.12 	0.20 	8.91 	0.54 	10.87 	0.39 	11.66	0.85
2017	6	6.20 	0.20 	8.87 	0.57 	10.79 	0.42 	11.57	0.92
2017	7	6.25 	0.18 	8.94 	0.56 	10.86 	0.39 	11.62	0.92
2017	8	6.30 	0.18 	8.97 	0.55 	10.86 	0.42 	11.6	0.96
2017	9	6.29 	0.18 	8.93 	0.53 	10.80 	0.43 	11.55	1.01
2017	10	6.25 	0.17 	8.84 	0.49 	10.71 	0.39 	11.47	1.03
2017	11	6.26 	0.16 	8.86 	0.48 	10.75 	0.40 	11.51	0.99
2017	12	6.23 	0.16 	8.81 	0.45 	10.69 	0.37 	11.43	0.93
2018	1	6.24 	0.16 	8.92 	0.46 	10.89 	0.41 	11.67	0.95
2018	2	6.27 	0.17 	8.94 	0.46 	10.96 	0.42 	11.72	0.93
2018	3	6.24 	0.17 	8.90 	0.44 	10.91 	0.44 	11.69	0.91
2018	4	6.23 	0.16 	8.92 	0.43 	10.95 	0.46 	11.76	0.89
2018	5	6.27 	0.16 	8.94 	0.43 	11.04 	0.48 	11.83	0.85
2018	6	6.29 	0.16 	9.02 	0.43 	11.12 	0.46 	11.91	0.84
2018	7	6.33 	0.16 	9.11 	0.44 	11.24 	0.50 	12.06	0.84
2018	8	6.34 	0.17 	9.23 	0.49 	11.48 	0.53 	12.33	0.87
2018	9	6.33 	0.18 	9.25 	0.53 	11.55 	0.55 	12.41	0.89
2018	10	6.39 	0.19 	9.41 	0.56 	11.77 	0.59 	12.61	0.85
2018	11	6.42 	0.20 	9.50 	0.58 	11.87 	0.61 	12.68	0.85
2018	12	6.51 	0.20 	9.72 	0.62 	12.15 	0.67 	13	0.9
2019	1	6.62 	0.20 	9.86 	0.64 	12.28 	0.70 	13.14	0.9
2019	2	6.78 	0.20 	10.13 	0.64 	12.47 	0.70 	13.35	0.91
2019	3	6.98 	0.19 	10.31 	0.65 	12.64 	0.69 	13.48	0.89
2019	4	7.09 	0.19 	10.40 	0.67 	12.67 	0.69 	13.45	0.91
2019	5	7.07 	0.19 	10.32 	0.68 	12.53 	0.71 	13.27	0.93
2019	6	7.18 	0.20 	10.48 	0.66 	12.67 	0.73 	13.43	0.92
2019	7	7.34 	0.22 	10.65 	0.65 	12.81 	0.72 	13.6	0.94
2019	8	7.31 	0.22 	10.56 	0.62 	12.66 	0.68 	13.44	0.91
2019	9	7.32 	0.21 	10.57 	0.60 	12.63 	0.66 	13.4	0.88
2019	10	7.30 	0.21 	10.48 	0.59 	12.51 	0.65 	13.29	0.91
2019	11	7.28 	0.20 	10.42 	0.58 	12.43 	0.64 	13.23	0.92
2019	12	7.23 	0.20 	10.29 	0.56 	12.26 	0.60 	13.04	0.92
